Store,id,res_id,City,StreetNa_1,ADDRESS,House_Num1,House_Num2,House_Num3,House_Num4,House_Num5,House_Num6,Build_type,adres_full,Cell,Y,X,car,pedestrian,Status,Type,Year_buld,floors,flats,Matwalls,people,Key_Accou,Bus
KFC Belorusskaya Moscow,5003002538,0,Москва,Лесная,4 стр 3,4, , ,стр,3,стр 3,Нежил,"Москва, Лесная, 4 стр 3",B7,"37,587206","55,776845",5,5,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002539,0,Москва,Лесная,6,6, , , , , ,Нежил,"Москва, Лесная, 6",B7,"37,587561","55,777532",5,5,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002540,0,Москва,2-я Миусская,1/10 стр 2,1/10, , ,стр,2,стр 2,Нежил,"Москва, 2-я Миусская, 1/10 стр 2",B7,"37,589456","55,777942",5,10,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002541,0,Москва,Лесная,20 стр 2,20, , ,стр,2,стр 2,Нежил,"Москва, Лесная, 20 стр 2",B7,"37,591755","55,779024",5,10,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002542,0,Москва,Лесная,20 стр 5,20, , ,стр,5,стр 5,Нежил,"Москва, Лесная, 20 стр 5",B7,"37,591157","55,779227",5,10,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002543,0,Москва,Лесная,20 стр 4,20, , ,стр,4,стр 4,Нежил,"Москва, Лесная, 20 стр 4",B7,"37,591917","55,779547",5,10,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002544,0,Москва,1-я Миусская,4,4, , , , , ,Нежил,"Москва, 1-я Миусская, 4",B7,"37,596931","55,779778",10,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002545,0,Москва,1-я Миусская,10 стр 5,10, , ,стр,5,стр 5,Нежил,"Москва, 1-я Миусская, 10 стр 5",B7,"37,597304","55,780107",10,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002546,0,Москва,1-я Миусская,2 стр 2,2, , ,стр,2,стр 2,Нежил,"Москва, 1-я Миусская, 2 стр 2",B7,"37,597963","55,780006",10,0,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002547,0,Москва,1-я Миусская,2 стр 4,2, , ,стр,4,стр 4,Нежил,"Москва, 1-я Миусская, 2 стр 4",B7,"37,598532","55,780144",10,0,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002548,0,Москва,Весковский тупик,7 стр 1,7, , ,стр,1,стр 1,Нежил,"Москва, Весковский тупик, 7 стр 1",B7,"37,597676","55,780496",10,0,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002549,0,Москва,1-я Миусская,18,18, , , , , ,Нежил,"Москва, 1-я Миусская, 18",B7,"37,595796","55,780162",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002550,0,Москва,Новослободская,19 стр 1,19, , ,стр,1,стр 1,Нежил,"Москва, Новослободская, 19 стр 1",B7,"37,599103","55,780747",10,0,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002551,0,Москва,Новослободская,21,21, , , , , ,Нежил,"Москва, Новослободская, 21",B7,"37,59893","55,781087",10,0,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003002552,0,Москва,Новослободская,23,23, , , , , ,БЦ,"Москва, Новослободская, 23",B7,"37,598233","55,781524",5,0,active, ,0,0,0, ,989, ,15
